Linea,Orden,Nombre_Parada,ID_Parada,Lat,Lon
110,22,Marlow Crescent,490002235Z,51.45431,-0.33604
110,23,Cole Park Road,490002234Z,51.45658,-0.32867
110,24,St Stephen's C of E Primary School,490002233Z,51.45707,-0.32501
110,25,St Margaret's Station,490001270A,51.45505,-0.3195
110,26,Sandycoombe Road,490011922E,51.45429,-0.31609
110,27,Poplar Court,490011109E,51.45483,-0.31243
110,28,Cresswell Road,490005755E,51.45589,-0.30981
110,29,George Street,490007166B,51.46071,-0.30474
110,30,Richmond Station,490013511C,51.46274,-0.30268
110,31,Richmond Circus,490011557E,51.46539,-0.29715
110,32,Sheendale Road,490012048E,51.46595,-0.29443
110,33,Manor Circus,490009547SA,51.46711,-0.29029
110,34,Gainsborough Road,490007080N,51.4694,-0.28826
110,35,Dudley Road,490006220N,51.47195,-0.28713
110,36,Kew Gardens Hotel,490008694C,51.47613,-0.2868
110,37,Kew Gardens Station,490000125D,51.4778,-0.28686
110,38,Kew Gardens Road,490008695J,51.4808,-0.28869
110,39,Mortlake Road,490010048L,51.48223,-0.28741
110,40,Kew Bridge,490008696N,51.48536,-0.28745
110,41,Kew Bridge Station,490001167X,51.48939,-0.28713
110,42,Brentford Fountain Leisure Centre,490004290Q,51.49081,-0.28439
110,43,Thorney Hedge Road,490010687K,51.49226,-0.27796
110,44,Gunnersbury Station,490000094B,51.49244,-0.27578
110,45,Chiswick Road,490005211E,51.49299,-0.27083
110,46,Turnham Green Church,490013848DD,51.49264,-0.26488
110,47,Clifton Gardens,490005423GG,51.49251,-0.26151
110,48,Windmill Road,490005210HH,51.49264,-0.25809
110,49,Chiswick Lane,490013850OO,51.49285,-0.2541
110,50,Stamford Brook Bus Garage,490012521E,51.49315,-0.24929
110,51,Goldhawk Road / Young's Corner,490007273M,51.49341,-0.24676
110,52,Westcroft Square,490002280ZZ,51.49354,-0.24335
110,53,Ravenscourt Park,490015027F,51.49348,-0.23827
110,54,Dalling Road,490005937E,51.49298,-0.23523
110,55,Lamington Street,490015588E,51.49443,-0.23261
110,56,Iffley Road,490007239E,51.49457,-0.23012
110,57,Hammersmith Stn / H&c and Circle Lines,490000097T,51.49334,-0.22521
110,58,Hammersmith Bus Station,490007705J,51.49283,-0.22294
111,1,Heathrow Central Bus Station,4900801619,51.47137,-0.45346
111,2,Newport Road,490010245N,51.48033,-0.45958
111,3,Sipson Way / Blunts Avenue,490012177E,51.4814,-0.45502
111,4,Nene Road,490012176E,51.48132,-0.44824
111,5,Bolton's Lane,490004139E,51.48117,-0.44484
111,6,New Road,490010251G,51.48096,-0.43919
111,7,Harlington Corner,490007811C,51.48074,-0.43309
111,8,Nobel Drive,490015397E,51.4808,-0.42652
111,9,Oxford Avenue,490010677W2,51.48106,-0.42263
111,10,Craneswater,490013596E,51.48131,-0.41974
111,11,Waye Avenue,490005704E,51.48008,-0.41203
111,12,The Avenue,490013235N,51.48058,-0.41055
111,13,The Parkway,490013494N,51.48325,-0.40919
111,14,Cranford Lane / Redwood Estate,490012243E,51.48519,-0.40483
111,15,Harlech Gardens,490008115E,51.4853,-0.39732
111,16,Northfield Road,490010365E,51.4844,-0.39283
111,17,Somerset Waye,490012229E,51.48382,-0.3867
111,18,Heston Health Centre,490008114E,51.48348,-0.38197
111,19,New Heston Road,490010221E,51.48487,-0.37986
111,20,St Leonard's Church,490012443S,51.48531,-0.37301
111,21,Hogarth Gardens,490008272E,51.48303,-0.36823
111,22,Great West Road,490007427S,51.48025,-0.36486
111,23,Kings Avenue,490012406S,51.47669,-0.36063
111,24,Hounslow East Station,490000117D,51.47346,-0.35704
111,25,Hounslow Bus Station,490015241S,51.47119,-0.35519
111,26,Douglas Road,490007766M,51.46833,-0.36054
111,27,Grove Road,490007573N,51.46708,-0.36248
111,28,Hibernia Road,490008126E,51.46292,-0.36646
111,29,Cromwell Road,490005798S,51.45999,-0.36946
111,30,Nelson Road,490010173S,51.45787,-0.37162
111,31,Simpson Road,490012168S,51.45339,-0.37593
111,32,Godfrey Way,490007767S,51.4503,-0.37929
111,33,Ellerman Avenue,490006485S,51.44656,-0.38309
111,34,Pevensey Road,490011940S,51.44394,-0.38592
111,35,Uxbridge Road,490013970N2,51.4415,-0.38822
111,36,Park Road,490010807S,51.43687,-0.39123
111,37,Bear Road Flyover,490003718S,51.43418,-0.3921
111,38,St George's Road,490012703S,51.432,-0.39137
111,39,Green Lane,490013110S,51.43056,-0.39014
111,40,Swan Close,490013103E,51.43329,-0.38631
111,41,Hampton Lane,490013228E,51.43286,-0.38331
111,42,Garden Court,490007115S,51.43098,-0.3781
111,43,Hampton School,490011472E,51.42853,-0.37407
111,44,Nightingale Road,490010275S,51.42743,-0.37165
111,45,Acacia Road,490003064W,51.42588,-0.37256
111,46,Nurserylands Shopping Centre,490010460S,51.42614,-0.37542
111,47,Courtlands Avenue,490005665S,51.42283,-0.37597
111,48,Holly Bush Lane,490008299S,51.4218,-0.37532
111,49,Priory Road,490011238S,51.41822,-0.37375
111,50,Hampton Station,490001132A,51.41579,-0.37125
111,51,Hampton & Richmond Borough F C,490007735E,51.41494,-0.36639
111,52,Algar Court,490003224E,51.41383,-0.36359
111,53,Garrick Villa,490007125E,51.41269,-0.35925
111,54,St Albans Lodge,490012423E,51.4115,-0.35528
111,55,St Alban's Riverside,490013570E,51.40956,-0.35022
111,56,Hampton Lodge,490007734E,51.40802,-0.34696
111,57,Hampton Court Green,490007713D,51.40616,-0.34338
111,58,Hampton Court Palace,490007729C,51.40633,-0.34113
111,59,Chestnut Avenue,490007727A,51.40671,-0.33784
111,60,Park House,490010777E,51.40671,-0.33177
111,61,Paddock Gates,490010714E,51.40732,-0.32588
111,62,Church Grove / the King's Field,490007741C,51.4112,-0.31188
111,63,Kingston / Wood Street,490003909N,51.41155,-0.30583
111,64,Cromwell Road Bus Station,490005800A2,51.41236,-0.29887
112,1,Haven Green / Ealing Broadway Stn,490007913D,51.51518,-0.30343
112,2,Westbury Road,49002155ZZ,51.51643,-0.29725
112,3,Hanger Lane,49002156ZZ,51.51698,-0.29379
112,4,Hillcrest Road,490008210N,51.5248,-0.29252
112,5,Hanger Lane Station,490000099A,51.52904,-0.29273
112,6,Hanger Lane Gyratory,490007750B,51.53093,-0.29485
112,7,Park Avenue,490010751F,51.53359,-0.29064
112,8,Brentmead Gardens,490007696E,51.53595,-0.28718
112,9,Iveagh Avenue,490008521E,51.53785,-0.28284
112,10,Beresford Avenue,490003914P,51.54027,-0.2785
112,11,Stonebridge Park Station,490000224B,51.54408,-0.27447
112,12,Harrow Road,490007855N,51.54551,-0.27138
112,13,Conduit Way,490005538E,51.54732,-0.26646
112,14,Wrights Place,490014960N,51.54946,-0.26316
112,15,Brentfield Road,490004286N,51.55114,-0.26193
112,16,Woodheyes Road,490014856L,51.55267,-0.2574
112,17,Village Way,490014082NN,51.55719,-0.25367
112,18,Neasden Underpass,490003061N,51.56202,-0.25269
112,19,Aboyne Road,490007991E,51.56407,-0.25154
112,20,Welsh Harp / Neasden Recreation Ground,490000718Z,51.56645,-0.24774
112,21,Brook Road,490004483E,51.56858,-0.24179
112,22,Coles Green Road,490005474E,51.56995,-0.23804
112,23,Staples Corner,490012589A,51.57083,-0.23297
112,24,Etheridge Road,490006651M,51.57347,-0.22473
112,25,Brent Cross Shopping Centre,490004283L,51.57515,-0.22396
112,26,Brent Cross Shopping Centre,490004282D,51.57576,-0.22269
112,27,Heathfield Gardens,490007994X,51.57816,-0.21557
112,28,Golders Green Road,490007269E,51.58051,-0.21281
112,29,Bridge Lane,490004323N,51.58617,-0.20986
112,30,Southbourne Crescent,490012257E,51.58806,-0.20791
112,31,Henlys Corner,490008069E,51.58991,-0.19884
112,32,Beechwood Avenue,490003822E,51.59021,-0.19307
112,33,Amberden Avenue,490003285E,51.59203,-0.18927
112,34,East End Road,490006338E,51.59384,-0.18601
112,35,Long Lane,490009321E,51.5978,-0.17889
112,36,Finchley High Road,490006836E,51.60065,-0.17486
112,37,Squires Lane,490012419N,51.60291,-0.1745
112,38,Leisure Way,490009082N,51.60578,-0.17511
112,39,Granville Road,490015327N,51.60794,-0.17522
112,40,Christchurch Avenue,490005229N,51.61067,-0.17559
112,41,Tally Ho Corner,490013149Z2,51.61402,-0.17693
113,1,Edgware Bus Station,490015287E,51.61273,-0.2742
113,2,Edgware Station  / Station Road,490000070B,51.61456,-0.27576
113,3,Purcells Avenue,490011254N,51.6179,-0.27745
113,4,Edgwarebury Lane / Edgware Way,490006423N,51.62082,-0.27765
113,5,Broadfields Avenue,490003002E,51.62171,-0.27342
113,6,Broadhurst Avenue,490013401E,51.62223,-0.26989
113,7,Kenilworth Road,490008196E,51.62233,-0.26587
113,8,Stoneyfields Park,490008561E,51.62193,-0.26268
113,9,Mount Grove,490010081E,51.62161,-0.25868
113,10,Barnet Way / Apex Corner,490003642S,51.62101,-0.2531
113,11,Mill Hill Circus,490009904S,51.61741,-0.2462
113,12,University College London Observatory,490005991Q,51.61469,-0.24175
113,13,Mill Hill Park,490009906S,51.61161,-0.24132
113,14,Bunns Lane Bridge,490004580S,51.60725,-0.24038
113,15,Tithe Walk,490013685S,51.60392,-0.23824
113,16,Fiveways Corner,490003023S,51.60233,-0.23589
113,17,Westside,490014514S,51.59927,-0.23335
113,18,Southfields,490012291S,51.59539,-0.2335
113,19,Greyhound Hill,490007527S,51.59221,-0.23429
113,20,St Joseph's School,490012753M,51.58674,-0.23186
113,21,Hendon War Memorial,490008057J,51.58584,-0.23024
113,22,Hendon Central Station,490000106G,51.58386,-0.22808
113,23,Beaufort Gardens,490003724S,51.57989,-0.22527
113,24,North Circular Road,490010329H,51.57748,-0.21952
113,25,Highfield Avenue,490004285P,51.57597,-0.21558
113,26,Woodville Gardens,490014915S,51.57455,-0.21356
113,27,Wessex Gardens,490014396E,51.57122,-0.20981
113,28,The Vale,490013578S,51.5678,-0.20696
113,29,Garth Road,490007131S,51.5644,-0.20514
113,30,Cricklewood Lane,490005774S,51.56196,-0.20375
113,31,Lyndale Avenue,490009462S,51.55976,-0.19862
113,32,Fortune Green Road,490006952S,51.55866,-0.19616
113,33,Burrard Road,490004626S,51.55595,-0.19408
113,34,Lyncroft Gardens,490012961S,51.55468,-0.19185
113,35,West End Lane,490014433S,51.55344,-0.18959
113,36,Alvanley Gardens,490003282S,51.55262,-0.1875
113,37,Langland Gardens,490008947S,51.55178,-0.18516
113,38,Finchley Road & Frognal Station,490001109FF,51.55014,-0.18237
113,39,O2 Centre,490007045FH,51.54795,-0.18049
113,40,Finchley Road Station,490000082FJ,51.54635,-0.17888
113,41,Finchley Road / College Crescent,490005487B,51.54453,-0.17565
113,42,Swiss Cottage Station,490000230D,51.54289,-0.17407
113,43,Boundary Road,490004185S,51.53933,-0.17569
113,44,Queen's Grove,490011336S,51.53678,-0.17614
113,45,St John's Wood Station,490005318C,51.53409,-0.17376
113,46,Lord's Cricket Ground,490009359S,51.53068,-0.16972
113,47,London Central Mosque,490010816P,51.52937,-0.16686
113,48,Alpha Close,490003269S,51.52756,-0.16467
113,49,London Business School,490011716S,51.5261,-0.16202
113,50,Baker Street Station,490000011B,51.52257,-0.15771
113,51,Dorset Street,490015021G,51.51997,-0.15646
113,52,George Street,490015316J,51.5178,-0.15548
113,53,Orchard Street / Selfridges,490010622L,51.51438,-0.15391
113,54,Marble Arch Station,490000144P,51.51346,-0.15761
114,1,Mill Hill Broadway Station,490001193B,51.6133,-0.24901
114,2,Lyndhurst Avenue,490009466W,51.61062,-0.24936
114,3,Eversfield Gardens,490006664S,51.60909,-0.25085
114,4,Goldbeaters Grove,490007265W,51.60745,-0.25294
114,5,Burnt Oak Leisure Centre,490005753W,51.60501,-0.25725
114,6,Gunter Grove,490006942W,51.60414,-0.26034
114,7,Burnt Oak Station,490000034S,51.60204,-0.26473
114,8,Oak Gardens,490010486F,51.59991,-0.26795
114,9,The Highlands,490013416W,51.59851,-0.27233
114,10,The Parade,490006882W,51.5979,-0.27835
114,11,Turner Road,490013845W,51.59651,-0.28616
114,12,Queensbury Station,490000185BB,51.59474,-0.28504
114,13,The Honeypot,490013423N,51.59397,-0.29138
114,14,Honeypot Lane,490008334W,51.59563,-0.29546
114,15,Kenmore Road,490008635W,51.59499,-0.30142
114,16,Morley Crescent West,490010037W,51.59445,-0.30509
114,17,Kenton Library,490005230S,51.5926,-0.31058
114,18,Hunters Grove,490008424S,51.59006,-0.30846
114,19,Woodcock Hill / Kenton Lane,490014822W,51.5862,-0.30748
114,20,St Leonards Avenue,490012760W,51.58502,-0.31089
114,21,Upton Gardens,490013956LL,51.58334,-0.31453
114,22,Kenton Station,490000124II,51.58109,-0.31859
114,23,Northwick Avenue,490010424FF,51.57956,-0.32248
114,24,Harrow High School,490007149CC,51.57944,-0.32771
114,25,Gayton Road,490016719N,51.58105,-0.32965
114,26,Harrow Town Centre / St John's Road,490015347H,51.58228,-0.33235
114,27,Harrow Town Centre,490015347S,51.58071,-0.33391
114,28,Harrow Bus Station,490007845B,51.58004,-0.33758
114,29,Lascelles Avenue,490008984W,51.57672,-0.3453
114,30,Whitmore Road,490013792S,51.57458,-0.35028
114,31,Porlock Avenue,490011122E,51.57187,-0.35313
114,32,Dudley Road,490006218E,51.57007,-0.34979
114,33,Grange Road,490012026S,51.56824,-0.34822
114,34,South Harrow Station,490000211D,51.56464,-0.35306
114,35,Corbins Lane,490005604W,51.56495,-0.35996
114,36,Alexandra Avenue,490013683W,51.56417,-0.36452
114,37,Kings Road,490008812W,51.562,-0.3717
114,38,Holyrood Avenue,490006327W,51.55958,-0.37979
114,39,Stonefield Way,490012852W,51.55843,-0.38391
114,40,Civic Way,490011363W,51.55661,-0.3894
114,41,South Ruislip Station,490000214A,51.55834,-0.39707
114,42,West Mead,490014491N,51.56039,-0.40009
114,43,Torcross Road,490013268N,51.56326,-0.40424
114,44,Torrington Road,490013721N,51.56808,-0.409
114,45,Cornwall Road,490005616E,51.5711,-0.41165
114,46,Ruislip Manor Station,490000199B,51.57317,-0.41309
114,47,Ruislip Station,490000197Z1,51.57205,-0.42133
115,1,East Ham / Central Park,490006358N,51.52878,0.05608
115,2,Tilbury Road,490013665N,51.52995,0.05577
115,3,Newham Town Hall,490010218T,51.53272,0.05461
115,4,Bartle Avenue,490003659Q,51.5325,0.0513
115,5,Aintree Avenue,490003126W,51.53201,0.04877
115,6,Dickens Road,490006078W,51.53113,0.04368
115,7,Upton Park / Priory Road,490013959W,51.53072,0.04127
115,8,Upton Park / Green Street,490013958P,51.5303,0.03883
115,9,New City Road,490010201W,51.5286,0.03356
115,10,Plaistow / Prince Regent Lane,490011040W,51.52549,0.02865
115,11,Plaistow Police Station,490011047W,51.52416,0.02643
115,12,Balaam Street,490003551W,51.52256,0.02338
115,13,Chargeable Lane,490016265W,51.52156,0.02134
115,14,Croydon Road,490005860W,51.52021,0.01852
115,15,Rokeby School,490005902W,51.51874,0.01491
115,16,Hermit Road,490003750M,51.51766,0.01252
115,17,Rathbone Market,490011429N,51.51642,0.00967
115,18,Canning Town Bus Station,490000039D,51.51423,0.00849
115,19,Abbott Road,490003047W,51.51254,-0.00093
115,20,Blackwall Tunnel,490004084D,51.51126,-0.00906
115,21,Bazely Street / All Saints Dlr,490003701A,51.51116,-0.01209
115,22,Poplar Recreation Ground,490011114AD,51.51094,-0.01657
115,23,Upper North Street,490013936W,51.51074,-0.02038
115,24,University of Cumbria In London,490013965W,51.51122,-0.02425
115,25,Burdett Road,490004586W,51.51166,-0.02722
115,26,Limehouse Town Hall,490009160W,51.51223,-0.031
115,27,Lowell Street,490009403W,51.51241,-0.03432
115,28,Limehouse Station,490001180W,51.51272,-0.04052
115,29,Stepney Methodist Church,490012669W,51.51311,-0.04345
115,30,Marion Richardson School,490009655W,51.51311,-0.04596
115,31,Exmouth Estate,490006692W,51.51354,-0.04939
115,32,St Mary's & St Michael's Church,490012782W,51.51403,-0.05264
115,33,Watney Market,490014308E,51.5144,-0.05706
115,34,New Road,490010255W,51.51466,-0.06091
115,35,Henriques Street,490009276W,51.51474,-0.06526
115,36,Aldgate East Station,490000004W,51.51465,-0.07321
115,37,Aldgate Station,490000003R,51.51408,-0.07493
116,1,Ashford Hospital,40004402014A,51.443961,-0.474944
116,2,Long Lane,40004402016A,51.443908,-0.47014
116,3,Short Lane,40004402015A,51.445772,-0.462134
116,4,Harrow Road,490007856E,51.44682,-0.45768
116,5,Clockhouse Roundabout,490005439E1,51.44849,-0.44911
116,6,Spinney Drive,490005439E2,51.44994,-0.44445
116,7,Bedfont Green,490003786E,51.45119,-0.43931
116,8,Bedfont Library,490003790E,51.45216,-0.43504
116,9,New Road,490010257E,51.45287,-0.43206
116,10,Bethany Waye,490003788E,51.45381,-0.4282
116,11,Cassiobury Avenue,490004836E,51.45492,-0.42361
116,12,Engleheart Drive,490006595E,51.45602,-0.41796
116,13,Shaftesbury Avenue,490012027E,51.45687,-0.41334
116,14,Faggs Road,490007813E,51.45779,-0.4085
116,15,Hounslow Road,490008401E,51.45851,-0.40446
116,16,Green Lane,490007467E,51.46091,-0.39446
116,17,Islay Gardens,490008506E,51.46178,-0.39179
116,18,Frampton Road,490008395E,51.46337,-0.38697
116,19,Martindale Road,490009702E,51.4638,-0.38503
116,20,Cranbrook Road,490005698E,51.4647,-0.38166
116,21,Wellington Road South,490014362E,51.46549,-0.3774
116,22,The Bell,490013259V,51.46717,-0.36645
116,23,Treaty Centre,490013777P,51.46728,-0.36306
116,24,Hounslow High Street,490008399K,51.46945,-0.35801
116,25,Hounslow Bus Station,490008392Z1,51.47093,-0.35445
117,1,West Middlesex Hospital,490014493E,51.47399,-0.32565
117,2,Twickenham Rd / West Middlesex Hospital,490014493S,51.47437,-0.32706
117,3,Silverhall Park,490009538S,51.47202,-0.32815
117,4,Grainger Road,490007338JD,51.47165,-0.334
117,5,Woodlands Road,490014864JB,51.47312,-0.33754
117,6,Isleworth Station  / Rennels Way,490009287N,51.47463,-0.33864
117,7,West Thames College,490008510W,51.47481,-0.34256
117,8,Star Road,490012599W,51.47263,-0.34716
117,9,Bridge Road,490004327W1,51.4716,-0.35038
117,10,Hounslow Bus Station,490008392G,51.47082,-0.35365
117,11,Fair Street,490008398H,51.46927,-0.3601
117,12,Douglas Road,490008397J,51.46889,-0.36193
117,13,Treaty Centre,490013777S,51.46698,-0.364
117,14,The Bell,490015444W,51.46719,-0.3686
117,15,Hibernia Road,490008125W,51.46636,-0.37287
117,16,Wellington Road South,490014362W,51.46486,-0.37972
117,17,Staines Road / Martindale Road,490009702W,51.464,-0.38361
117,18,Barrack Road,490008395W,51.4627,-0.38862
117,19,Islay Gardens,490008506W,51.46152,-0.39228
117,20,Green Lane,490007467W,51.45976,-0.39781
117,21,The Vale,490012485S,51.4582,-0.40335
117,22,Carlton Avenue,490004794S,51.45516,-0.40404
117,23,Harlington Road West,490008400S,51.45308,-0.40518
117,24,Feltham Assembly Hall,490015730S,51.45135,-0.40622
117,25,Fern Grove,490006781S,51.45009,-0.40709
117,26,Feltham Station  / Victoria Road,490003789H,51.44632,-0.40968
117,27,Browells Lane,490004503L,51.44363,-0.41143
117,28,Elmwood Avenue,490011117S,51.44163,-0.41365
117,29,Parkfield Crescent,490010767W,51.43985,-0.41615
117,30,St Dunstans Road,490009414W,51.43815,-0.42048
117,31,Chertsey Road,490005101W,51.43727,-0.42631
117,32,Field View,490006829W,51.43497,-0.43676
117,33,Challenge Road,40004402206A,51.434143,-0.440211
117,34,Anderson Drive,40004402101B,51.432902,-0.444195
117,35,Chalmers Road East,40004402102B,51.432775,-0.44689
117,36,Chattern Hill,40004402103B,51.43261,-0.450708
117,37,Convent Road,40004402104B,51.432551,-0.454407
117,38,Town Tree Road,40004402105B,51.431994,-0.457173
117,39,Ashford War Memorial,40004402106B,51.432416,-0.460526
117,40,Dudley Road,40004402156A,51.434431,-0.465407
117,41,Ashford Station,40004402112A,51.435667,-0.46843
117,42,Stanwell Road,40004402113A,51.434783,-0.470992
117,43,Chesterfield Road,40004402114A,51.43388,-0.476891
117,44,Ferndale Road,40004402115A,51.430234,-0.479343
117,45,Edinburgh Drive,40004402116B,51.426618,-0.481405
117,46,Petersfield Avenue,40004402117B,51.427072,-0.485216
117,47,Fenton Avenue,40004402118B,51.427534,-0.488926
117,48,Worple Road,40004402119D,51.428399,-0.493976
117,49,Knowle Green,40004402120A,51.429785,-0.49685
117,50,Staines Station,40004402122A,51.433473,-0.503275
117,51,Staines Police Station,40004402124A,51.434674,-0.505049
117,52,South Street,40004402209A,51.434558,-0.508649
117,53,Staines Bus Station,40004402126B,51.432829,-0.509166
119,1,Bromley North Station,490001036D,51.40825,0.01637
119,2,Queens Gardens,490008665T,51.40531,0.0188
