stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
910GHERNEH-1001149-RAILT-3,RAILT,51.453035,-0.102372,3,910GHERNEH
910GHERNEH-1001149-RLY-5,RLY,51.453303,-0.102289,3,910GHERNEH
910GHERNEH-1001149-RPL-2,RPL,51.453427,-0.102155,3,910GHERNEH
910GHERNEH-1001149-RPL-6,RPL,51.453427,-0.102155,3,910GHERNEH
910GHERNEH-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GHERNEH
910GHERNEH-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GHERNEH
910GHERNEH-Plat03-SB-national-rail,Southbound Platform 3 ,,,0,910GHERNEH
910GHERNEH-Plat04-SB-national-rail,Southbound Platform 4,,,0,910GHERNEH
910GHGHMSPK,Highams Park,,,1,
910GHGHMSPK-Outside,Outside Highams Park,,,3,910GHGHMSPK
910GHGHMSPK-1001150-BRDG-8,BRDG,51.609078,-0.000262,3,910GHGHMSPK
910GHGHMSPK-1001150-Bus-1,Bus,51.607859,-1.3E-05,3,910GHGHMSPK
910GHGHMSPK-1001150-CPE-5,CPE,51.608465,-0.000708,3,910GHGHMSPK
910GHGHMSPK-1001150-Entr-3,Entr,51.608348,-0.000208,3,910GHGHMSPK
910GHGHMSPK-1001150-LHA-6,LHA,51.60779,-0.000695,3,910GHGHMSPK
910GHGHMSPK-1001150-RLY-9,RLY,51.608493,-0.000259,3,910GHGHMSPK
910GHGHMSPK-1001150-RPL-N-2,RPL-N,51.608792,-0.000419,3,910GHGHMSPK
910GHGHMSPK-1001150-RPL-S-4,RPL-S,51.608781,-0.000261,3,910GHGHMSPK
910GHGHMSPK-1001150-SUB-7,SUB,51.608039,-0.000525,3,910GHGHMSPK
910GHGHMSPK-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GHGHMSPK
910GHGHMSPK-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GHGHMSPK
910GHKBG,Hackbridge,,,1,
910GHKBG-Outside,Outside Hackbridge,,,3,910GHKBG
910GHKBG-1001126-EntC-4,EntC,51.378051,-0.153986,3,910GHKBG
910GHKBG-1001126-EntF-5,EntF,51.376718,-0.153293,3,910GHKBG
910GHKBG-1001126-FBdg-6,FBdg,51.377756,-0.153539,3,910GHKBG
910GHKBG-1001126-RLY-3,RLY,51.377965,-0.153645,3,910GHKBG
910GHKBG-1001126-RPL-N-1,RPL-N,51.377923,-0.153862,3,910GHKBG
910GHKBG-1001126-RPL-S-2,RPL-S,51.377872,-0.153476,3,910GHKBG
910GHKBG-Plat01-EB-national-rail,Eastbound Platform 1,,,0,910GHKBG
910GHKBG-Plat02-WB-national-rail,Westbound Platform 2,,,0,910GHKBG
910GHMPSTDH,Hampstead Heath,,,1,
910GHMPSTDH-Outside,Outside Hampstead Heath,,,3,910GHMPSTDH
910GHMPSTDH-1001131-Entr-2,Entr,51.555407,-0.165726,3,910GHMPSTDH
910GHMPSTDH-1001131-RLY-4,RLY,51.555208,-0.165705,3,910GHMPSTDH
910GHMPSTDH-1001131-RPL E-3,RPL E,51.555395,-0.165005,3,910GHMPSTDH
910GHMPSTDH-1001131-RPL W-1,RPL W,51.555304,-0.164937,3,910GHMPSTDH
910GHMPSTDH-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GHMPSTDH
910GHMPSTDH-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GHMPSTDH
910GHOMRTON,Homerton,,,1,
910GHOMRTON-Outside,Outside Homerton,,,3,910GHOMRTON
910GHOMRTON-1001153-Entr-2,Entr,51.546974,-0.042347,3,910GHOMRTON
910GHOMRTON-1001153-RLY-4,RLY,51.547021,-0.042446,3,910GHOMRTON
910GHOMRTON-1001153-RPL-E-1,RPL-E,51.547129,-0.043004,3,910GHOMRTON
910GHOMRTON-1001153-RPL-W-3,RPL-W,51.54703,-0.043008,3,910GHOMRTON
910GHOMRTON-1001153-SUB-5,SUB,51.547138,-0.042441,3,910GHOMRTON
910GHOMRTON-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GHOMRTON
910GHOMRTON-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GHOMRTON
910GHONROPK,Honor Oak Park,,,1,
910GHONROPK-Outside,Outside Honor Oak Park,,,3,910GHONROPK
910GHONROPK-1001154-Bus-1,Bus,51.449639,-0.045089,3,910GHONROPK
910GHONROPK-1001154-Entr-3,Entr,51.44993,-0.045868,3,910GHONROPK
910GHONROPK-1001154-RLY-5,RLY,51.45,-0.045735,3,910GHONROPK
910GHONROPK-1001154-RPL-N-4,RPL-N,51.450489,-0.045412,3,910GHONROPK
910GHONROPK-1001154-RPL-S-2,RPL-S,51.450406,-0.045243,3,910GHONROPK
910GHONROPK-Plat01-NB-london-overground|national-rail,Northbound Platform 1,,,0,910GHONROPK
910GHONROPK-Plat02-SB-london-overground|national-rail,Southbound Platform 2,,,0,910GHONROPK
910GHOXTON,Hoxton,,,1,
910GHOXTON-Outside,Outside Hoxton,,,3,910GHOXTON
910GHOXTON-1001570-Bus-4,Bus,51.531016,-0.075169,3,910GHOXTON
910GHOXTON-1001570-ENT2-3,ENT2,51.531024,-0.075673,3,910GHOXTON
910GHOXTON-1001570-Entr-1,Entr,51.531028,-0.075889,3,910GHOXTON
910GHOXTON-1001570-RLY-6,RLY,51.531108,-0.075843,3,910GHOXTON
910GHOXTON-1001570-RPL-N-2,RPL-N,51.531621,-0.075893,3,910GHOXTON
910GHOXTON-1001570-RPL-S-5,RPL-S,51.531628,-0.075749,3,910GHOXTON
910GHOXTON-Plat01-NB-london-overground,Northbound Platform 1,,,0,910GHOXTON
910GHOXTON-Plat02-SB-london-overground,Southbound Platform 2,,,0,910GHOXTON
910GHRGYGL,Harringay Green Lanes,,,1,
910GHRGYGL-Outside,Outside Harringay Green Lanes,,,3,910GHRGYGL
910GHRGYGL-1001139-Bus-1,Bus,51.577486,-0.098708,3,910GHRGYGL
910GHRGYGL-1001139-EntrE-5,EntrE,51.577182,-0.098793,3,910GHRGYGL
910GHRGYGL-1001139-EntrW-3,EntrW,51.57702,-0.0988,3,910GHRGYGL
910GHRGYGL-1001139-RLY-6,RLY,51.577072,-0.098682,3,910GHRGYGL
910GHRGYGL-1001139-RPL-E-4,RPL-E,51.577402,-0.097961,3,910GHRGYGL
910GHRGYGL-1001139-RPL-W-2,RPL-W,51.577277,-0.097967,3,910GHRGYGL
910GHRGYGL-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GHRGYGL
910GHRGYGL-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GHRGYGL
910GHRLDWOD,Harold Wood,,,1,
910GHRLDWOD-Outside,Outside Harold Wood,,,3,910GHRLDWOD
910GHRLDWOD-1001137-Bus-1,Bus,51.593266,0.233225,3,910GHRLDWOD
910GHRLDWOD-1001137-EntC-6,EntC,51.593526,0.233729,3,910GHRLDWOD
910GHRLDWOD-1001137-EntS-3,EntS,51.59299,0.23262,3,910GHRLDWOD
910GHRLDWOD-1001137-FBdg-8,FBdg,51.593063,0.23349,3,910GHRLDWOD
910GHRLDWOD-1001137-RLY-7,RLY,51.592931,0.232891,3,910GHRLDWOD
910GHRLDWOD-1001137-RPL-1-2,RPL-1,51.593143,0.234028,3,910GHRLDWOD
910GHRLDWOD-1001137-RPL-2-4,RPL-2,51.593226,0.233931,3,910GHRLDWOD
910GHRLDWOD-1001137-RPL-4-5,RPL-4,51.593318,0.233834,3,910GHRLDWOD
910GHRLDWOD-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GHRLDWOD
910GHRLDWOD-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GHRLDWOD
910GHRLDWOD-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GHRLDWOD
910GHRLDWOD-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GHRLDWOD
910GHTCHEND,Hatch End,,,1,
910GHTCHEND-Outside,Outside Hatch End,,,3,910GHTCHEND
910GHTCHEND-1001142-Bridg-5,Bridg,51.609526,-0.368164,3,910GHTCHEND
910GHTCHEND-1001142-Bus-1,Bus,51.608803,-0.369822,3,910GHTCHEND
910GHTCHEND-1001142-Entr-3,Entr,51.609302,-0.368851,3,910GHTCHEND
910GHTCHEND-1001142-RLY-6,RLY,51.609415,-0.368601,3,910GHTCHEND
910GHTCHEND-1001142-RPL N-4,RPL N,51.609656,-0.368492,3,910GHTCHEND
910GHTCHEND-1001142-RPL S-2,RPL S,51.609735,-0.368344,3,910GHTCHEND
910GHTCHEND-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GHTCHEND
910GHTCHEND-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GHTCHEND
910GHYDNSRD,Haydons Road,,,1,
910GHYDNSRD-Outside,Outside Haydons Road,,,3,910GHYDNSRD
910GHYDNSRD-1001143-Bus-1,Bus,51.424923,-0.1899,3,910GHYDNSRD
910GHYDNSRD-1001143-Ent-1-5,Ent-1,51.425582,-0.189442,3,910GHYDNSRD
910GHYDNSRD-1001143-Ent-2-6,Ent-2,51.425381,-0.18922,3,910GHYDNSRD
910GHYDNSRD-1001143-Entr-3,Entr,51.425536,-0.188826,3,910GHYDNSRD
910GHYDNSRD-1001143-RPL-E-2,RPL-E,51.425434,-0.188614,3,910GHYDNSRD
910GHYDNSRD-1001143-RPL-W-4,RPL-W,51.425299,-0.188619,3,910GHYDNSRD
910GHYDNSRD-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GHYDNSRD
910GHYDNSRD-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GHYDNSRD
910GILFORD,Ilford,,,1,
910GILFORD-Outside,Outside Ilford,,,3,910GILFORD
910GILFORD-1001157-Bus-1,Bus,51.559658,0.070021,3,910GILFORD
910GILFORD-1001157-EntC-10,EntC,51.559273,0.069917,3,910GILFORD
910GILFORD-1001157-EntI-9,EntI,51.558205,0.069292,3,910GILFORD
910GILFORD-1001157-EntY-6,EntY,51.558974,0.067018,3,910GILFORD
910GILFORD-1001157-FBdg-8,FBdg,51.558807,0.067804,3,910GILFORD
910GILFORD-1001157-RLY-7,RLY,51.559116,0.069679,3,910GILFORD
910GILFORD-1001157-RPL1-2,RPL1,51.558926,0.068719,3,910GILFORD
910GILFORD-1001157-RPL2-4,RPL2,51.558989,0.068707,3,910GILFORD
910GILFORD-1001157-RPL3-5,RPL3,51.559061,0.068682,3,910GILFORD
910GILFORD-1001157-YFBdg-11,YFBdg,51.558807,0.067804,3,910GILFORD
910GILFORD-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GILFORD
910GILFORD-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GILFORD
910GILFORD-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GILFORD
910GILFORD-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GILFORD
910GIVER,Iver,,,1,
910GIVER-Outside,Outside Iver,,,3,910GIVER
910GIVER-1000955-EntB-90,EntB,51.508739,-0.506315,3,910GIVER
910GIVER-1000955-FBdg-5,FBdg,51.508409,-0.506585,3,910GIVER
910GIVER-1000955-RLY-4,RLY,51.508501,-0.506726,3,910GIVER
910GIVER-1000955-RPL1-1,RPL1,51.508501,-0.506726,3,910GIVER
910GIVER-1000955-RPL2-2,RPL2,51.508501,-0.506726,3,910GIVER
910GIVER-1000955-RPL3-3,RPL3,51.508409,-0.506585,3,910GIVER
910GIVER-Plat01-WB-elizabeth|national-rail,Westbound Platform 1,,,0,910GIVER
910GIVER-Plat02-EB-elizabeth|national-rail,Eastbound Platform 2,,,0,910GIVER
910GIVER-Plat03-WB-elizabeth|national-rail,Westbound Platform 3,,,0,910GIVER
910GIVER-Plat04-EB-elizabeth|national-rail,Eastbound Platform 4,,,0,910GIVER
910GKENR,Kensal Rise,,,1,
910GKENR-Outside,Outside Kensal Rise,,,3,910GKENR
910GKENR-1001161-Bridg-6,Bridg,51.534673,-0.219621,3,910GKENR
910GKENR-1001161-Bus-1,Bus,51.533928,-0.219131,3,910GKENR
910GKENR-1001161-CHAM-4,CHAM,51.534781,-0.219645,3,910GKENR
910GKENR-1001161-RLY-7,RLY,51.534552,-0.219957,3,910GKENR
910GKENR-1001161-RPL E-2,RPL E,51.534485,-0.220263,3,910GKENR
910GKENR-1001161-RPL W-5,RPL W,51.534403,-0.220179,3,910GKENR
910GKENR-1001161-STAT-3,STAT,51.534372,-0.21995,3,910GKENR
910GKENR-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GKENR
910GKENR-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GKENR
910GKLBRNHR,Kilburn High Road,,,1,
910GKLBRNHR-Outside,Outside Kilburn High Road,,,3,910GKLBRNHR
910GKLBRNHR-1001170-Bus-1,Bus,51.537597,-0.192686,3,910GKLBRNHR
910GKLBRNHR-1001170-Entr-3,Entr,51.53739,-0.192622,3,910GKLBRNHR
910GKLBRNHR-1001170-RLY-5,RLY,51.537511,-0.192344,3,910GKLBRNHR
910GKLBRNHR-1001170-RPL-E-4,RPL-E,51.537759,-0.191526,3,910GKLBRNHR
910GKLBRNHR-1001170-RPL-W-2,RPL-W,51.537686,-0.191457,3,910GKLBRNHR
910GKLBRNHR-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GKLBRNHR
910GKLBRNHR-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GKLBRNHR
910GKNTSHTW,Kentish Town West,,,1,
910GKNTSHTW-Outside,Outside Kentish Town West,,,3,910GKNTSHTW
910GKNTSHTW-1001165-Bus-1,Bus,51.54634,-0.146722,3,910GKNTSHTW
910GKNTSHTW-1001165-Entr-3,Entr,51.546427,-0.146516,3,910GKNTSHTW
910GKNTSHTW-1001165-RLY-5,RLY,51.546546,-0.146656,3,910GKNTSHTW
910GKNTSHTW-1001165-RPL E-4,RPL E,51.546861,-0.146657,3,910GKNTSHTW
910GKNTSHTW-1001165-RPL W-2,RPL W,51.546845,-0.146816,3,910GKNTSHTW
910GKNTSHTW-Plat01-WB-london-overground,Westbound Platform 1 ,,,0,910GKNTSHTW
910GKNTSHTW-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GKNTSHTW
910GLANGLEY,Langley,,,1,
910GLANGLEY-Outside,Outside Langley,,,3,910GLANGLEY
910GLANGLEY-1000957-Bus-3,Bus,51.508064,-0.542015,3,910GLANGLEY
910GLANGLEY-1000957-EntC-93,EntC,51.507975,-0.542134,3,910GLANGLEY
910GLANGLEY-1000957-EntL-90,EntL,51.508035,-0.541843,3,910GLANGLEY
910GLANGLEY-1000957-EntM-92,EntM,51.507975,-0.542134,3,910GLANGLEY
910GLANGLEY-1000957-EntS-91,EntS,51.50722,-0.542864,3,910GLANGLEY
910GLANGLEY-1000957-FB L-7,FB L,51.507975,-0.542134,3,910GLANGLEY
910GLANGLEY-1000957-FB SR-6,FB SR,51.507975,-0.542134,3,910GLANGLEY
910GLANGLEY-1000957-RLY-4,RLY,51.508061,-0.541756,3,910GLANGLEY
910GLANGLEY-1000957-RPL1-1,RPL1,51.508061,-0.541756,3,910GLANGLEY
910GLANGLEY-1000957-RPL2-2,RPL2,51.507975,-0.542134,3,910GLANGLEY
910GLANGLEY-1000957-RPL3-5,RPL3,51.507975,-0.542134,3,910GLANGLEY
910GLANGLEY-Plat01-WB-elizabeth|national-rail,Westbound Platform 1,,,0,910GLANGLEY
910GLANGLEY-Plat02-EB-elizabeth|national-rail,Eastbound Platform 2,,,0,910GLANGLEY
910GLANGLEY-Plat03-WB-elizabeth|national-rail,Westbound Platform 3,,,0,910GLANGLEY
910GLANGLEY-Plat04-EB-elizabeth|national-rail,Eastbound Platform 4,,,0,910GLANGLEY
910GLBGHJN,Loughborough Junction,,,1,
910GLBGHJN-Outside,Outside Loughborough Junction,,,3,910GLBGHJN
910GLBGHJN-1001184-Bus-1,Bus,51.466104,-0.103687,3,910GLBGHJN
910GLBGHJN-1001184-BusE-4,BusE,51.466164,-0.101813,3,910GLBGHJN
910GLBGHJN-1001184-BusW-5,BusW,51.465447,-0.10085,3,910GLBGHJN
910GLBGHJN-1001184-Entr-3,Entr,51.466599,-0.102573,3,910GLBGHJN
910GLBGHJN-1001184-RPL-2,RPL,51.466232,-0.102142,3,910GLBGHJN
910GLBGHJN-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GLBGHJN
910GLBGHJN-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GLBGHJN
910GLEYTNMR,Leyton Midland Road,,,1,
910GLEYTNMR-Outside,Outside Leyton Midland Road,,,3,910GLEYTNMR
910GLEYTNMR-1001178-Bus-1,Bus,51.569837,-0.008349,3,910GLEYTNMR
910GLEYTNMR-1001178-EntrH-5,EntrH,51.569729,-0.008353,3,910GLEYTNMR
910GLEYTNMR-1001178-EntrM-3,EntrM,51.56982,-0.007902,3,910GLEYTNMR
910GLEYTNMR-1001178-RLY-7,RLY,51.56974,-0.007934,3,910GLEYTNMR
910GLEYTNMR-1001178-RPL-E-2,RPL-E,51.569464,-0.007081,3,910GLEYTNMR
910GLEYTNMR-1001178-RPL-W-4,RPL-W,51.56942,-0.007097,3,910GLEYTNMR
910GLEYTNMR-1001178-Sub-6,Sub,51.56974,-0.007934,3,910GLEYTNMR
910GLEYTNMR-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GLEYTNMR
910GLEYTNMR-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GLEYTNMR
910GLONFLDS,London Fields,,,1,
910GLONFLDS-Outside,Outside London Fields,,,3,910GLONFLDS
910GLONFLDS-1001183-EntMa-4,EntMa,51.541023,-0.058177,3,910GLONFLDS
910GLONFLDS-1001183-EntMe-2,EntMe,51.541035,-0.057787,3,910GLONFLDS
910GLONFLDS-1001183-RLY-5,RLY,51.541056,-0.057974,3,910GLONFLDS
910GLONFLDS-1001183-RPL-N-1,RPL-N,51.541631,-0.057935,3,910GLONFLDS
910GLONFLDS-1001183-RPL-S-3,RPL-S,51.541628,-0.057776,3,910GLONFLDS
910GLONFLDS-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GLONFLDS
910GLONFLDS-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GLONFLDS
910GLYTNSHR,Leytonstone High Road,,,1,
910GLYTNSHR-Outside,Outside Leytonstone High Road,,,3,910GLYTNSHR
910GLYTNSHR-1001179-Bus-1,Bus,51.56321,0.009556,3,910GLYTNSHR
910GLYTNSHR-1001179-Entr-3,Entr,51.563334,0.008565,3,910GLYTNSHR
910GLYTNSHR-1001179-RLY-6,RLY,51.563378,0.008625,3,910GLYTNSHR
910GLYTNSHR-1001179-RPL-E-4,RPL-E,51.563889,0.007667,3,910GLYTNSHR
910GLYTNSHR-1001179-RPL-W-2,RPL-W,51.563836,0.007606,3,910GLYTNSHR
910GLYTNSHR-1001179-SUB-5,SUB,51.563387,0.00864,3,910GLYTNSHR
910GLYTNSHR-Plat01-WB-london-overground,Westbound Platform 1 ,,,0,910GLYTNSHR
910GLYTNSHR-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GLYTNSHR
910GMANRPK,Manor Park,,,1,
910GMANRPK-Outside,Outside Manor Park,,,3,910GMANRPK
910GMANRPK-1001189-Bus-1,Bus,51.552152,0.046803,3,910GMANRPK
910GMANRPK-1001189-EntS-6,EntS,51.552618,0.046377,3,910GMANRPK
910GMANRPK-1001189-FBdg-7,FBdg,51.55226,0.046274,3,910GMANRPK
910GMANRPK-1001189-RLY-5,RLY,51.552551,0.046129,3,910GMANRPK
910GMANRPK-1001189-RPL1-2,RPL1,51.55229,0.045107,3,910GMANRPK
910GMANRPK-1001189-RPL2-3,RPL2,51.55226,0.046274,3,910GMANRPK
910GMANRPK-1001189-RPL3-4,RPL3,51.552235,0.045134,3,910GMANRPK
910GMANRPK-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GMANRPK
910GMANRPK-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GMANRPK
910GMANRPK-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GMANRPK
910GMANRPK-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GMANRPK
910GMAZEH,Maze Hill,,,1,
910GMAZEH-Outside,Outside Maze Hill,,,3,910GMAZEH
910GMAZEH-1001192-Bridg-5,Bridg,51.482791,0.00308,3,910GMAZEH
910GMAZEH-1001192-EntrS-2,EntrS,51.482567,0.003056,3,910GMAZEH
910GMAZEH-1001192-EntT-4,EntT,51.482859,0.003313,3,910GMAZEH
910GMAZEH-1001192-RPLE-3,RPLE,51.482839,0.002909,3,910GMAZEH
910GMAZEH-1001192-RPLW-1,RPLW,51.482767,0.002906,3,910GMAZEH
910GMAZEH-Plat01-WB-national-rail,Westbound Platform 1,,,0,910GMAZEH
910GMAZEH-Plat02-EB-national-rail,Eastbound Platform 2,,,0,910GMAZEH
910GMDNHEAD,Maidenhead,,,1,
910GMDNHEAD-Outside,Outside Maidenhead,,,3,910GMDNHEAD
910GMDNHEAD-1000964-Bus-92,Bus,51.518576,-0.722519,3,910GMDNHEAD
910GMDNHEAD-1000964-EntSA-90,EntSA,51.518739,-0.722658,3,910GMDNHEAD
910GMDNHEAD-1000964-EntSR-91,EntSR,51.518199,-0.722616,3,910GMDNHEAD
910GMDNHEAD-1000964-RLY-4,RLY,51.518667,-0.722661,3,910GMDNHEAD
910GMDNHEAD-1000964-RPL1-1,RPL1,51.518667,-0.722661,3,910GMDNHEAD
910GMDNHEAD-1000964-RPL2-2,RPL2,51.518484,-0.722377,3,910GMDNHEAD
910GMDNHEAD-1000964-RPL3-3,RPL3,51.518484,-0.722377,3,910GMDNHEAD
910GMDNHEAD-1000964-SP-5,SP,51.518484,-0.722377,3,910GMDNHEAD
910GMDNHEAD-Plat01-WB-elizabeth|national-rail,Westbound Platform 3,,,0,910GMDNHEAD
910GMDNHEAD-Plat02-EB-elizabeth|national-rail,Eastbound Platform 4,,,0,910GMDNHEAD
910GMDNHEAD-Plat03-WB-elizabeth|national-rail,Westbound Platform 3,,,0,910GMDNHEAD
910GMDNHEAD-Plat04-EB-elizabeth|national-rail,Eastbound Platform 4,,,0,910GMDNHEAD
910GMDNHEAD-Plat05-EB-elizabeth|national-rail,Eastbound Platform 4,,,0,910GMDNHEAD
910GMLHB,Mill Hill Broadway,,,1,
910GMLHB-Outside,Outside Mill Hill Broadway,,,3,910GMLHB
910GMLHB-1001193-Bus-1,Bus,51.61365,-0.249363,3,910GMLHB
910GMLHB-1001193-EntC-7,EntC,51.612829,-0.249134,3,910GMLHB
910GMLHB-1001193-EntS-6,EntS,51.613406,-0.249242,3,910GMLHB
910GMLHB-1001193-RLY-5,RLY,51.613345,-0.249389,3,910GMLHB
910GMLHB-1001193-RPL-N-3,RPL-N,51.613121,-0.249441,3,910GMLHB
910GMLHB-1001193-RPL-S-2,RPL-S,51.61319,-0.249265,3,910GMLHB
910GMLHB-1001193-RPL3-4,RPL3,51.613174,-0.249395,3,910GMLHB
910GMLHB-1001193-UP-8,UP,51.613263,-0.249305,3,910GMLHB
910GMLHB-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GMLHB
910GMLHB-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GMLHB
910GMLHB-Plat03-SB-national-rail,Southbound Platform 3,,,0,910GMLHB
910GMLHB-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GMLHB
910GMORDENS,Morden South,,,1,
910GMORDENS-Outside,Outside Morden South,,,3,910GMORDENS
910GMORDENS-1001197-Bus-1,Bus,51.397043,-0.200186,3,910GMORDENS
910GMORDENS-1001197-Entr-3,Entr,51.396063,-0.200211,3,910GMORDENS
910GMORDENS-1001197-RPL-2,RPL,51.396188,-0.19953,3,910GMORDENS
910GMORDENS-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GMORDENS
910GMORDENS-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GMORDENS
910GMRYLAND,Maryland,,,1,
910GMRYLAND-Outside,Outside Maryland,,,3,910GMRYLAND
910GMRYLAND-1001190-Bus-1,Bus,51.54645,0.006264,3,910GMRYLAND
910GMRYLAND-1001190-FBdg-7,FBdg,51.545937,0.005751,3,910GMRYLAND
910GMRYLAND-1001190-LEntr-8,LEntr,51.546271,0.005665,3,910GMRYLAND
910GMRYLAND-1001190-MEntr-3,MEntr,51.546271,0.005665,3,910GMRYLAND
910GMRYLAND-1001190-RLY-5,RLY,51.546181,0.00569,3,910GMRYLAND
910GMRYLAND-1001190-RPL1-2,RPL1,51.545935,0.005852,3,910GMRYLAND
910GMRYLAND-1001190-RPL2-4,RPL2,51.546035,0.005784,3,910GMRYLAND
910GMRYLAND-1001190-RPL3-6,RPL3,51.546062,0.005786,3,910GMRYLAND
910GMRYLAND-1001190-TH-9,TH,51.545937,0.005751,3,910GMRYLAND
910GMRYLAND-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GMRYLAND
910GMRYLAND-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GMRYLAND
910GMRYLAND-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GMRYLAND
910GMRYLAND-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GMRYLAND
910GNBARNET,New Barnet,,,1,
910GNBARNET-Outside,Outside New Barnet,,,3,910GNBARNET
910GNBARNET-1001201-Bus-1,Bus,51.649014,-0.173587,3,910GNBARNET
910GNBARNET-1001201-EntE-5,EntE,51.648589,-0.172317,3,910GNBARNET
910GNBARNET-1001201-EntW-6,EntW,51.648464,-0.173493,3,910GNBARNET
910GNBARNET-1001201-FBdg-7,FBdg,51.648554,-0.172911,3,910GNBARNET
910GNBARNET-1001201-RLY-4,RLY,51.648683,-0.172574,3,910GNBARNET
910GNBARNET-1001201-RPL N-3,RPL N,51.648419,-0.172917,3,910GNBARNET
910GNBARNET-1001201-RPL S-2,RPL S,51.648458,-0.172525,3,910GNBARNET
910GNBARNET-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GNBARNET
910GNBARNET-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GNBARNET
910GNBARNET-Plat03-NB-national-rail,Northbound Platform 3,,,0,910GNBARNET
910GNBARNET-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GNBARNET
910GNEWSGAT,New Southgate,,,1,
910GNEWSGAT-Outside,Outside New Southgate,,,3,910GNEWSGAT
910GNEWSGAT-1001207-Bus-1,Bus,51.615197,-0.143413,3,910GNEWSGAT
910GNEWSGAT-1001207-EntE-5,EntE,51.614652,-0.143088,3,910GNEWSGAT
910GNEWSGAT-1001207-EntW-6,EntW,51.614252,-0.143957,3,910GNEWSGAT
910GNEWSGAT-1001207-FBdg-7,FBdg,51.614442,-0.143429,3,910GNEWSGAT
910GNEWSGAT-1001207-RLY-4,RLY,51.614764,-0.143329,3,910GNEWSGAT
910GNEWSGAT-1001207-RPL N-3,RPL N,51.614269,-0.143291,3,910GNEWSGAT
910GNEWSGAT-1001207-RPL S-2,RPL S,51.614132,-0.143182,3,910GNEWSGAT
910GNEWSGAT-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GNEWSGAT
910GNEWSGAT-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GNEWSGAT
910GNEWSGAT-Plat03-NB-national-rail,Northbound Platform 3,,,0,910GNEWSGAT
910GNEWSGAT-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GNEWSGAT
910GNUNHEAD,Nunhead,,,1,
910GNUNHEAD-Outside,Outside Nunhead,,,3,910GNUNHEAD
910GNUNHEAD-1001217-BUS-1,BUS,51.466488,-0.051366,3,910GNUNHEAD
910GNUNHEAD-1001217-Entr-3,Entr,51.466591,-0.05162,3,910GNUNHEAD
910GNUNHEAD-1001217-RPL-2,RPL,51.466864,-0.052372,3,910GNUNHEAD
