Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,16/12/2020 22:00,36.9,ug m-3,R
TH2,NO2,16/12/2020 23:00,28.7,ug m-3,R
TH2,NO2,17/12/2020 00:00,23,ug m-3,R
TH2,NO2,17/12/2020 01:00,14,ug m-3,R
TH2,NO2,17/12/2020 02:00,11.3,ug m-3,R
TH2,NO2,17/12/2020 03:00,10.5,ug m-3,R
TH2,NO2,17/12/2020 04:00,9.7,ug m-3,R
TH2,NO2,17/12/2020 05:00,11.5,ug m-3,R
TH2,NO2,17/12/2020 06:00,15.3,ug m-3,R
TH2,NO2,17/12/2020 07:00,22.1,ug m-3,R
TH2,NO2,17/12/2020 08:00,26.1,ug m-3,R
TH2,NO2,17/12/2020 09:00,23.7,ug m-3,R
TH2,NO2,17/12/2020 10:00,22.2,ug m-3,R
TH2,NO2,17/12/2020 11:00,23.6,ug m-3,R
TH2,NO2,17/12/2020 12:00,25.6,ug m-3,R
TH2,NO2,17/12/2020 13:00,33.8,ug m-3,R
TH2,NO2,17/12/2020 14:00,33.4,ug m-3,R
TH2,NO2,17/12/2020 15:00,30.3,ug m-3,R
TH2,NO2,17/12/2020 16:00,34.8,ug m-3,R
TH2,NO2,17/12/2020 17:00,29,ug m-3,R
TH2,NO2,17/12/2020 18:00,22.3,ug m-3,R
TH2,NO2,17/12/2020 19:00,20,ug m-3,R
TH2,NO2,17/12/2020 20:00,15.8,ug m-3,R
TH2,NO2,17/12/2020 21:00,13.6,ug m-3,R
TH2,NO2,17/12/2020 22:00,12.4,ug m-3,R
TH2,NO2,17/12/2020 23:00,11.1,ug m-3,R
TH2,NO2,18/12/2020 00:00,10,ug m-3,R
TH2,NO2,18/12/2020 01:00,8.9,ug m-3,R
TH2,NO2,18/12/2020 02:00,8.3,ug m-3,R
TH2,NO2,18/12/2020 03:00,8,ug m-3,R
TH2,NO2,18/12/2020 04:00,7.8,ug m-3,R
TH2,NO2,18/12/2020 05:00,7.5,ug m-3,R
TH2,NO2,18/12/2020 06:00,8.2,ug m-3,R
TH2,NO2,18/12/2020 07:00,15.7,ug m-3,R
TH2,NO2,18/12/2020 08:00,19.4,ug m-3,R
TH2,NO2,18/12/2020 09:00,21.4,ug m-3,R
TH2,NO2,18/12/2020 10:00,19.8,ug m-3,R
TH2,NO2,18/12/2020 11:00,21.5,ug m-3,R
TH2,NO2,18/12/2020 12:00,19,ug m-3,R
TH2,NO2,18/12/2020 13:00,21.1,ug m-3,R
TH2,NO2,18/12/2020 14:00,22.6,ug m-3,R
TH2,NO2,18/12/2020 15:00,24.5,ug m-3,R
TH2,NO2,18/12/2020 16:00,24,ug m-3,R
TH2,NO2,18/12/2020 17:00,25.3,ug m-3,R
TH2,NO2,18/12/2020 18:00,25.2,ug m-3,R
TH2,NO2,18/12/2020 19:00,18.9,ug m-3,R
TH2,NO2,18/12/2020 20:00,14.8,ug m-3,R
TH2,NO2,18/12/2020 21:00,12.9,ug m-3,R
TH2,NO2,18/12/2020 22:00,9.3,ug m-3,R
TH2,NO2,18/12/2020 23:00,9.7,ug m-3,R
TH2,NO2,19/12/2020 00:00,8.8,ug m-3,R
TH2,NO2,19/12/2020 01:00,10.1,ug m-3,R
TH2,NO2,19/12/2020 02:00,9.5,ug m-3,R
TH2,NO2,19/12/2020 03:00,10.9,ug m-3,R
TH2,NO2,19/12/2020 04:00,9.9,ug m-3,R
TH2,NO2,19/12/2020 05:00,11.7,ug m-3,R
TH2,NO2,19/12/2020 06:00,13.6,ug m-3,R
TH2,NO2,19/12/2020 07:00,15.5,ug m-3,R
TH2,NO2,19/12/2020 08:00,14.9,ug m-3,R
TH2,NO2,19/12/2020 09:00,17.7,ug m-3,R
TH2,NO2,19/12/2020 10:00,18.9,ug m-3,R
TH2,NO2,19/12/2020 11:00,19.5,ug m-3,R
TH2,NO2,19/12/2020 12:00,18.1,ug m-3,R
TH2,NO2,19/12/2020 13:00,16.2,ug m-3,R
TH2,NO2,19/12/2020 14:00,16,ug m-3,R
TH2,NO2,19/12/2020 15:00,18.9,ug m-3,R
TH2,NO2,19/12/2020 16:00,20.7,ug m-3,R
TH2,NO2,19/12/2020 17:00,17.3,ug m-3,R
TH2,NO2,19/12/2020 18:00,19.7,ug m-3,R
TH2,NO2,19/12/2020 19:00,23.1,ug m-3,R
TH2,NO2,19/12/2020 20:00,20.6,ug m-3,R
TH2,NO2,19/12/2020 21:00,18.3,ug m-3,R
TH2,NO2,19/12/2020 22:00,20,ug m-3,R
TH2,NO2,19/12/2020 23:00,16.8,ug m-3,R
TH2,NO2,20/12/2020 00:00,16.4,ug m-3,R
TH2,NO2,20/12/2020 01:00,12.6,ug m-3,R
TH2,NO2,20/12/2020 02:00,11.1,ug m-3,R
TH2,NO2,20/12/2020 03:00,9.1,ug m-3,R
TH2,NO2,20/12/2020 04:00,8.1,ug m-3,R
TH2,NO2,20/12/2020 05:00,11,ug m-3,R
TH2,NO2,20/12/2020 06:00,10.8,ug m-3,R
TH2,NO2,20/12/2020 07:00,12.4,ug m-3,R
TH2,NO2,20/12/2020 08:00,14.1,ug m-3,R
TH2,NO2,20/12/2020 09:00,16.1,ug m-3,R
TH2,NO2,20/12/2020 10:00,18.7,ug m-3,R
TH2,NO2,20/12/2020 11:00,12.5,ug m-3,R
TH2,NO2,20/12/2020 12:00,10.6,ug m-3,R
TH2,NO2,20/12/2020 13:00,11.6,ug m-3,R
TH2,NO2,20/12/2020 14:00,13.2,ug m-3,R
TH2,NO2,20/12/2020 15:00,15.6,ug m-3,R
TH2,NO2,20/12/2020 16:00,19.2,ug m-3,R
TH2,NO2,20/12/2020 17:00,25.7,ug m-3,R
TH2,NO2,20/12/2020 18:00,23.7,ug m-3,R
TH2,NO2,20/12/2020 19:00,23.8,ug m-3,R
TH2,NO2,20/12/2020 20:00,25.3,ug m-3,R
TH2,NO2,20/12/2020 21:00,24.3,ug m-3,R
TH2,NO2,20/12/2020 22:00,21.7,ug m-3,R
TH2,NO2,20/12/2020 23:00,20.2,ug m-3,R
TH2,NO2,21/12/2020 00:00,15.7,ug m-3,R
TH2,NO2,21/12/2020 01:00,12.1,ug m-3,R
TH2,NO2,21/12/2020 02:00,13,ug m-3,R
TH2,NO2,21/12/2020 03:00,12.2,ug m-3,R
TH2,NO2,21/12/2020 04:00,11.1,ug m-3,R
TH2,NO2,21/12/2020 05:00,13.8,ug m-3,R
TH2,NO2,21/12/2020 06:00,18.5,ug m-3,R
TH2,NO2,21/12/2020 07:00,24.1,ug m-3,R
TH2,NO2,21/12/2020 08:00,18.5,ug m-3,R
TH2,NO2,21/12/2020 09:00,17.5,ug m-3,R
TH2,NO2,21/12/2020 10:00,23.3,ug m-3,R
TH2,NO2,21/12/2020 11:00,23.7,ug m-3,R
TH2,NO2,21/12/2020 12:00,26.2,ug m-3,R
TH2,NO2,21/12/2020 13:00,26.1,ug m-3,R
TH2,NO2,21/12/2020 14:00,23.7,ug m-3,R
TH2,NO2,21/12/2020 15:00,23.1,ug m-3,R
TH2,NO2,21/12/2020 16:00,23.1,ug m-3,R
TH2,NO2,21/12/2020 17:00,21.8,ug m-3,R
TH2,NO2,21/12/2020 18:00,21,ug m-3,R
TH2,NO2,21/12/2020 19:00,20.9,ug m-3,R
TH2,NO2,21/12/2020 20:00,19,ug m-3,R
TH2,NO2,21/12/2020 21:00,16.4,ug m-3,R
TH2,NO2,21/12/2020 22:00,16.3,ug m-3,R
TH2,NO2,21/12/2020 23:00,16.5,ug m-3,R
TH2,NO2,22/12/2020 00:00,13.6,ug m-3,R
TH2,NO2,22/12/2020 01:00,10.9,ug m-3,R
TH2,NO2,22/12/2020 02:00,12.4,ug m-3,R
TH2,NO2,22/12/2020 03:00,11.9,ug m-3,R
TH2,NO2,22/12/2020 04:00,11.8,ug m-3,R
TH2,NO2,22/12/2020 05:00,11.3,ug m-3,R
TH2,NO2,22/12/2020 06:00,15.2,ug m-3,R
TH2,NO2,22/12/2020 07:00,21.7,ug m-3,R
TH2,NO2,22/12/2020 08:00,26.6,ug m-3,R
TH2,NO2,22/12/2020 09:00,27,ug m-3,R
TH2,NO2,22/12/2020 10:00,30.3,ug m-3,R
TH2,NO2,22/12/2020 11:00,30.6,ug m-3,R
TH2,NO2,22/12/2020 12:00,32.6,ug m-3,R
TH2,NO2,22/12/2020 13:00,32.5,ug m-3,R
TH2,NO2,22/12/2020 14:00,34,ug m-3,R
TH2,NO2,22/12/2020 15:00,36,ug m-3,R
TH2,NO2,22/12/2020 16:00,36.5,ug m-3,R
TH2,NO2,22/12/2020 17:00,35.8,ug m-3,R
TH2,NO2,22/12/2020 18:00,43.2,ug m-3,R
TH2,NO2,22/12/2020 19:00,40.4,ug m-3,R
TH2,NO2,22/12/2020 20:00,42.3,ug m-3,R
TH2,NO2,22/12/2020 21:00,41.9,ug m-3,R
TH2,NO2,22/12/2020 22:00,44,ug m-3,R
TH2,NO2,22/12/2020 23:00,38.4,ug m-3,R
TH2,NO2,23/12/2020 00:00,29,ug m-3,R
TH2,NO2,23/12/2020 01:00,25.3,ug m-3,R
TH2,NO2,23/12/2020 02:00,20.5,ug m-3,R
TH2,NO2,23/12/2020 03:00,16,ug m-3,R
TH2,NO2,23/12/2020 04:00,18,ug m-3,R
TH2,NO2,23/12/2020 05:00,17.6,ug m-3,R
TH2,NO2,23/12/2020 06:00,18.8,ug m-3,R
TH2,NO2,23/12/2020 07:00,23.7,ug m-3,R
TH2,NO2,23/12/2020 08:00,26.5,ug m-3,R
TH2,NO2,23/12/2020 09:00,32.5,ug m-3,R
TH2,NO2,23/12/2020 10:00,36.8,ug m-3,R
TH2,NO2,23/12/2020 11:00,28.9,ug m-3,R
TH2,NO2,23/12/2020 12:00,24.8,ug m-3,R
TH2,NO2,23/12/2020 13:00,23.7,ug m-3,R
TH2,NO2,23/12/2020 14:00,22.7,ug m-3,R
TH2,NO2,23/12/2020 15:00,21.3,ug m-3,R
TH2,NO2,23/12/2020 16:00,22.8,ug m-3,R
TH2,NO2,23/12/2020 17:00,25.5,ug m-3,R
TH2,NO2,23/12/2020 18:00,28.8,ug m-3,R
TH2,NO2,23/12/2020 19:00,26.9,ug m-3,R
TH2,NO2,23/12/2020 20:00,31.3,ug m-3,R
TH2,NO2,23/12/2020 21:00,25.6,ug m-3,R
TH2,NO2,23/12/2020 22:00,25.2,ug m-3,R
TH2,NO2,23/12/2020 23:00,18.6,ug m-3,R
TH2,NO2,24/12/2020 00:00,14.7,ug m-3,R
TH2,NO2,24/12/2020 01:00,13.3,ug m-3,R
TH2,NO2,24/12/2020 02:00,10,ug m-3,R
TH2,NO2,24/12/2020 03:00,10.9,ug m-3,R
TH2,NO2,24/12/2020 04:00,12.3,ug m-3,R
TH2,NO2,24/12/2020 05:00,12.4,ug m-3,R
TH2,NO2,24/12/2020 06:00,14.4,ug m-3,R
TH2,NO2,24/12/2020 07:00,19.3,ug m-3,R
TH2,NO2,24/12/2020 08:00,25.1,ug m-3,R
TH2,NO2,24/12/2020 09:00,21.7,ug m-3,R
TH2,NO2,24/12/2020 10:00,18.7,ug m-3,R
TH2,NO2,24/12/2020 11:00,17.1,ug m-3,R
TH2,NO2,24/12/2020 12:00,19.8,ug m-3,R
TH2,NO2,24/12/2020 13:00,21.2,ug m-3,R
TH2,NO2,24/12/2020 14:00,25.8,ug m-3,R
TH2,NO2,24/12/2020 15:00,31.8,ug m-3,R
TH2,NO2,24/12/2020 16:00,35.7,ug m-3,R
TH2,NO2,24/12/2020 17:00,31.7,ug m-3,R
TH2,NO2,24/12/2020 18:00,28.5,ug m-3,R
TH2,NO2,24/12/2020 19:00,28.8,ug m-3,R
TH2,NO2,24/12/2020 20:00,27.7,ug m-3,R
TH2,NO2,24/12/2020 21:00,24.2,ug m-3,R
TH2,NO2,24/12/2020 22:00,22.4,ug m-3,R
TH2,NO2,24/12/2020 23:00,21.1,ug m-3,R
TH2,NO2,25/12/2020 00:00,19.4,ug m-3,R
TH2,NO2,25/12/2020 01:00,16,ug m-3,R
TH2,NO2,25/12/2020 02:00,14.7,ug m-3,R
TH2,NO2,25/12/2020 03:00,12.1,ug m-3,R
TH2,NO2,25/12/2020 04:00,11.2,ug m-3,R
TH2,NO2,25/12/2020 05:00,15.8,ug m-3,R
TH2,NO2,25/12/2020 06:00,15.5,ug m-3,R
TH2,NO2,25/12/2020 07:00,19.7,ug m-3,R
TH2,NO2,25/12/2020 08:00,19.1,ug m-3,R
TH2,NO2,25/12/2020 09:00,17.7,ug m-3,R
TH2,NO2,25/12/2020 10:00,18.8,ug m-3,R
TH2,NO2,25/12/2020 11:00,19.6,ug m-3,R
TH2,NO2,25/12/2020 12:00,24,ug m-3,R
TH2,NO2,25/12/2020 13:00,26.5,ug m-3,R
TH2,NO2,25/12/2020 14:00,28.1,ug m-3,R
TH2,NO2,25/12/2020 15:00,26.9,ug m-3,R
TH2,NO2,25/12/2020 16:00,34.3,ug m-3,R
TH2,NO2,25/12/2020 17:00,38.8,ug m-3,R
TH2,NO2,25/12/2020 18:00,46,ug m-3,R
TH2,NO2,25/12/2020 19:00,47.7,ug m-3,R
TH2,NO2,25/12/2020 20:00,41.9,ug m-3,R
TH2,NO2,25/12/2020 21:00,37.7,ug m-3,R
TH2,NO2,25/12/2020 22:00,33.8,ug m-3,R
TH2,NO2,25/12/2020 23:00,29.8,ug m-3,R
TH2,NO2,26/12/2020 00:00,26.2,ug m-3,R
TH2,NO2,26/12/2020 01:00,18.4,ug m-3,R
TH2,NO2,26/12/2020 02:00,15.9,ug m-3,R
TH2,NO2,26/12/2020 03:00,12.1,ug m-3,R
TH2,NO2,26/12/2020 04:00,11.2,ug m-3,R
TH2,NO2,26/12/2020 05:00,11.7,ug m-3,R
TH2,NO2,26/12/2020 06:00,12.6,ug m-3,R
TH2,NO2,26/12/2020 07:00,10.7,ug m-3,R
TH2,NO2,26/12/2020 08:00,10.3,ug m-3,R
TH2,NO2,26/12/2020 09:00,8.8,ug m-3,R
TH2,NO2,26/12/2020 10:00,10.1,ug m-3,R
TH2,NO2,26/12/2020 11:00,10.2,ug m-3,R
TH2,NO2,26/12/2020 12:00,10.5,ug m-3,R
TH2,NO2,26/12/2020 13:00,12.3,ug m-3,R
TH2,NO2,26/12/2020 14:00,11.5,ug m-3,R
TH2,NO2,26/12/2020 15:00,11.2,ug m-3,R
TH2,NO2,26/12/2020 16:00,10.7,ug m-3,R
TH2,NO2,26/12/2020 17:00,10.8,ug m-3,R
TH2,NO2,26/12/2020 18:00,9.1,ug m-3,R
TH2,NO2,26/12/2020 19:00,9.5,ug m-3,R
TH2,NO2,26/12/2020 20:00,9.1,ug m-3,R
TH2,NO2,26/12/2020 21:00,8.8,ug m-3,R
TH2,NO2,26/12/2020 22:00,7.8,ug m-3,R
TH2,NO2,26/12/2020 23:00,6.4,ug m-3,R
TH2,NO2,27/12/2020 00:00,6.4,ug m-3,R
TH2,NO2,27/12/2020 01:00,5.8,ug m-3,R
TH2,NO2,27/12/2020 02:00,5.6,ug m-3,R
TH2,NO2,27/12/2020 03:00,5.3,ug m-3,R
TH2,NO2,27/12/2020 04:00,5.2,ug m-3,R
TH2,NO2,27/12/2020 05:00,5.4,ug m-3,R
TH2,NO2,27/12/2020 06:00,9.2,ug m-3,R
TH2,NO2,27/12/2020 07:00,11.5,ug m-3,R
TH2,NO2,27/12/2020 08:00,15.5,ug m-3,R
TH2,NO2,27/12/2020 09:00,15.8,ug m-3,R
TH2,NO2,27/12/2020 10:00,17.7,ug m-3,R
TH2,NO2,27/12/2020 11:00,15.9,ug m-3,R
TH2,NO2,27/12/2020 12:00,14.6,ug m-3,R
TH2,NO2,27/12/2020 13:00,13.9,ug m-3,R
TH2,NO2,27/12/2020 14:00,15.6,ug m-3,R
TH2,NO2,27/12/2020 15:00,17.6,ug m-3,R
TH2,NO2,27/12/2020 16:00,19.1,ug m-3,R
TH2,NO2,27/12/2020 17:00,23.3,ug m-3,R
TH2,NO2,27/12/2020 18:00,26.6,ug m-3,R
TH2,NO2,27/12/2020 19:00,24.6,ug m-3,R
TH2,NO2,27/12/2020 20:00,29,ug m-3,R
TH2,NO2,27/12/2020 21:00,29.3,ug m-3,R
TH2,NO2,27/12/2020 22:00,39.8,ug m-3,R
TH2,NO2,27/12/2020 23:00,42.4,ug m-3,R
TH2,NO2,28/12/2020 00:00,41.8,ug m-3,R
TH2,NO2,28/12/2020 01:00,26.9,ug m-3,R
TH2,NO2,28/12/2020 02:00,21.5,ug m-3,R
TH2,NO2,28/12/2020 03:00,18.3,ug m-3,R
TH2,NO2,28/12/2020 04:00,20.7,ug m-3,R
TH2,NO2,28/12/2020 05:00,20.8,ug m-3,R
TH2,NO2,28/12/2020 06:00,21.3,ug m-3,R
TH2,NO2,28/12/2020 07:00,25.7,ug m-3,R
TH2,NO2,28/12/2020 08:00,24.6,ug m-3,R
TH2,NO2,28/12/2020 09:00,19.9,ug m-3,R
TH2,NO2,28/12/2020 10:00,29.1,ug m-3,R
TH2,NO2,28/12/2020 11:00,33,ug m-3,R
TH2,NO2,28/12/2020 12:00,35,ug m-3,R
TH2,NO2,28/12/2020 13:00,35.5,ug m-3,R
TH2,NO2,28/12/2020 14:00,33.5,ug m-3,R
TH2,NO2,28/12/2020 15:00,32.9,ug m-3,R
TH2,NO2,28/12/2020 16:00,30.5,ug m-3,R
TH2,NO2,28/12/2020 17:00,29.5,ug m-3,R
TH2,NO2,28/12/2020 18:00,30.2,ug m-3,R
TH2,NO2,28/12/2020 19:00,31.2,ug m-3,R
TH2,NO2,28/12/2020 20:00,28.3,ug m-3,R
TH2,NO2,28/12/2020 21:00,24.7,ug m-3,R
TH2,NO2,28/12/2020 22:00,23.5,ug m-3,R
TH2,NO2,28/12/2020 23:00,23.1,ug m-3,R
TH2,NO2,29/12/2020 00:00,18.7,ug m-3,R
TH2,NO2,29/12/2020 01:00,16.2,ug m-3,R
TH2,NO2,29/12/2020 02:00,14,ug m-3,R
TH2,NO2,29/12/2020 03:00,14.6,ug m-3,R
TH2,NO2,29/12/2020 04:00,15.4,ug m-3,R
TH2,NO2,29/12/2020 05:00,16.6,ug m-3,R
TH2,NO2,29/12/2020 06:00,19.4,ug m-3,R
TH2,NO2,29/12/2020 07:00,23.9,ug m-3,R
TH2,NO2,29/12/2020 08:00,27.6,ug m-3,R
TH2,NO2,29/12/2020 09:00,28.6,ug m-3,R
TH2,NO2,29/12/2020 10:00,29.8,ug m-3,R
TH2,NO2,29/12/2020 11:00,30.2,ug m-3,R
TH2,NO2,29/12/2020 12:00,33,ug m-3,R
TH2,NO2,29/12/2020 13:00,35.7,ug m-3,R
TH2,NO2,29/12/2020 14:00,41.6,ug m-3,R
TH2,NO2,29/12/2020 15:00,37.6,ug m-3,R
TH2,NO2,29/12/2020 16:00,36.2,ug m-3,R
TH2,NO2,29/12/2020 17:00,37.1,ug m-3,R
TH2,NO2,29/12/2020 18:00,37.2,ug m-3,R
TH2,NO2,29/12/2020 19:00,37.1,ug m-3,R
TH2,NO2,29/12/2020 20:00,30.9,ug m-3,R
TH2,NO2,29/12/2020 21:00,29.3,ug m-3,R
TH2,NO2,29/12/2020 22:00,28.6,ug m-3,R
TH2,NO2,29/12/2020 23:00,29.1,ug m-3,R
TH2,NO2,30/12/2020 00:00,28.4,ug m-3,R
TH2,NO2,30/12/2020 01:00,26.3,ug m-3,R
TH2,NO2,30/12/2020 02:00,28.3,ug m-3,R
TH2,NO2,30/12/2020 03:00,24.5,ug m-3,R
TH2,NO2,30/12/2020 04:00,25.9,ug m-3,R
TH2,NO2,30/12/2020 05:00,23.6,ug m-3,R
TH2,NO2,30/12/2020 06:00,28,ug m-3,R
TH2,NO2,30/12/2020 07:00,33,ug m-3,R
TH2,NO2,30/12/2020 08:00,35.3,ug m-3,R
TH2,NO2,30/12/2020 09:00,33.8,ug m-3,R
TH2,NO2,30/12/2020 10:00,33.6,ug m-3,R
TH2,NO2,30/12/2020 11:00,36.5,ug m-3,R
TH2,NO2,30/12/2020 12:00,39.2,ug m-3,R
TH2,NO2,30/12/2020 13:00,41.7,ug m-3,R
TH2,NO2,30/12/2020 15:00,43.5,ug m-3,R
TH2,NO2,30/12/2020 16:00,45.9,ug m-3,R
TH2,NO2,30/12/2020 17:00,48.1,ug m-3,R
TH2,NO2,30/12/2020 18:00,50.9,ug m-3,R
TH2,NO2,30/12/2020 19:00,54.6,ug m-3,R
TH2,NO2,30/12/2020 20:00,52,ug m-3,R
TH2,NO2,30/12/2020 21:00,51.7,ug m-3,R
TH2,NO2,30/12/2020 22:00,48.3,ug m-3,R
TH2,NO2,30/12/2020 23:00,42.5,ug m-3,R
TH2,NO2,01/01/2021 00:00,29.5,ug m-3,R
TH2,NO2,01/01/2021 01:00,24.8,ug m-3,R
TH2,NO2,01/01/2021 02:00,22.1,ug m-3,R
TH2,NO2,01/01/2021 03:00,23.4,ug m-3,R
TH2,NO2,01/01/2021 04:00,25.7,ug m-3,R
TH2,NO2,01/01/2021 05:00,23.2,ug m-3,R
TH2,NO2,01/01/2021 06:00,21.2,ug m-3,R
TH2,NO2,01/01/2021 07:00,23.6,ug m-3,R
TH2,NO2,01/01/2021 08:00,24.9,ug m-3,R
TH2,NO2,01/01/2021 09:00,30,ug m-3,R
TH2,NO2,01/01/2021 10:00,30.9,ug m-3,R
TH2,NO2,01/01/2021 11:00,28.3,ug m-3,R
TH2,NO2,01/01/2021 12:00,29.6,ug m-3,R
TH2,NO2,01/01/2021 13:00,29,ug m-3,R
TH2,NO2,01/01/2021 14:00,33.9,ug m-3,R
TH2,NO2,01/01/2021 15:00,34.7,ug m-3,R
TH2,NO2,01/01/2021 16:00,33.2,ug m-3,R
TH2,NO2,01/01/2021 17:00,35.2,ug m-3,R
TH2,NO2,01/01/2021 18:00,31.8,ug m-3,R
TH2,NO2,01/01/2021 19:00,33.5,ug m-3,R
TH2,NO2,01/01/2021 20:00,30.3,ug m-3,R
TH2,NO2,01/01/2021 21:00,24.8,ug m-3,R
TH2,NO2,01/01/2021 22:00,21.7,ug m-3,R
TH2,NO2,01/01/2021 23:00,21.9,ug m-3,R
TH2,NO2,02/01/2021 00:00,20.1,ug m-3,R
TH2,NO2,02/01/2021 01:00,15.9,ug m-3,R
TH2,NO2,02/01/2021 02:00,16.3,ug m-3,R
TH2,NO2,02/01/2021 03:00,13.8,ug m-3,R
TH2,NO2,02/01/2021 04:00,12.5,ug m-3,R
TH2,NO2,02/01/2021 05:00,14.8,ug m-3,R
TH2,NO2,02/01/2021 06:00,15,ug m-3,R
TH2,NO2,02/01/2021 07:00,15.2,ug m-3,R
TH2,NO2,02/01/2021 08:00,20.4,ug m-3,R
TH2,NO2,02/01/2021 09:00,21.5,ug m-3,R
TH2,NO2,02/01/2021 10:00,24.8,ug m-3,R
TH2,NO2,02/01/2021 11:00,27.4,ug m-3,R
TH2,NO2,02/01/2021 12:00,26.7,ug m-3,R
TH2,NO2,02/01/2021 13:00,28.2,ug m-3,R
TH2,NO2,02/01/2021 14:00,36.2,ug m-3,R
TH2,NO2,02/01/2021 15:00,37.5,ug m-3,R
TH2,NO2,02/01/2021 16:00,41.7,ug m-3,R
TH2,NO2,02/01/2021 17:00,42.2,ug m-3,R
TH2,NO2,02/01/2021 18:00,40,ug m-3,R
TH2,NO2,02/01/2021 19:00,43.4,ug m-3,R
TH2,NO2,02/01/2021 20:00,40.2,ug m-3,R
TH2,NO2,02/01/2021 21:00,34,ug m-3,R
TH2,NO2,02/01/2021 22:00,31,ug m-3,R
TH2,NO2,02/01/2021 23:00,23.7,ug m-3,R
TH2,NO2,03/01/2021 00:00,20.1,ug m-3,R
TH2,NO2,03/01/2021 01:00,16.1,ug m-3,R
TH2,NO2,03/01/2021 02:00,14.5,ug m-3,R
TH2,NO2,03/01/2021 03:00,16.6,ug m-3,R
TH2,NO2,03/01/2021 04:00,17.2,ug m-3,R
TH2,NO2,03/01/2021 05:00,16.4,ug m-3,R
TH2,NO2,03/01/2021 06:00,18.6,ug m-3,R
TH2,NO2,03/01/2021 07:00,17.9,ug m-3,R
TH2,NO2,03/01/2021 08:00,16.1,ug m-3,R
TH2,NO2,03/01/2021 09:00,16.2,ug m-3,R
TH2,NO2,03/01/2021 10:00,17.9,ug m-3,R
TH2,NO2,03/01/2021 11:00,19.1,ug m-3,R
TH2,NO2,03/01/2021 12:00,21.5,ug m-3,R
TH2,NO2,03/01/2021 13:00,19.8,ug m-3,R
TH2,NO2,03/01/2021 14:00,24.4,ug m-3,R
TH2,NO2,03/01/2021 15:00,30.3,ug m-3,R
TH2,NO2,03/01/2021 16:00,34.8,ug m-3,R
TH2,NO2,03/01/2021 17:00,34.2,ug m-3,R
TH2,NO2,03/01/2021 18:00,35.7,ug m-3,R
TH2,NO2,03/01/2021 19:00,34.4,ug m-3,R
TH2,NO2,03/01/2021 20:00,22.3,ug m-3,R
TH2,NO2,03/01/2021 21:00,24.1,ug m-3,R
TH2,NO2,03/01/2021 22:00,19.3,ug m-3,R
TH2,NO2,03/01/2021 23:00,16.9,ug m-3,R
TH2,NO2,04/01/2021 00:00,15.3,ug m-3,R
TH2,NO2,04/01/2021 01:00,13.7,ug m-3,R
TH2,NO2,04/01/2021 02:00,12.4,ug m-3,R
TH2,NO2,04/01/2021 03:00,11.2,ug m-3,R
TH2,NO2,04/01/2021 04:00,10.8,ug m-3,R
TH2,NO2,04/01/2021 05:00,10.8,ug m-3,R
TH2,NO2,04/01/2021 06:00,14.5,ug m-3,R
TH2,NO2,04/01/2021 07:00,18.5,ug m-3,R
TH2,NO2,04/01/2021 08:00,22.2,ug m-3,R
TH2,NO2,04/01/2021 09:00,21.4,ug m-3,R
TH2,NO2,04/01/2021 10:00,23.6,ug m-3,R
TH2,NO2,04/01/2021 11:00,20.6,ug m-3,R
TH2,NO2,04/01/2021 12:00,23.2,ug m-3,R
TH2,NO2,04/01/2021 13:00,23.6,ug m-3,R
TH2,NO2,04/01/2021 14:00,20.5,ug m-3,R
TH2,NO2,04/01/2021 15:00,24.7,ug m-3,R
TH2,NO2,04/01/2021 16:00,27.2,ug m-3,R
TH2,NO2,04/01/2021 17:00,26.9,ug m-3,R
TH2,NO2,04/01/2021 18:00,25.9,ug m-3,R
TH2,NO2,04/01/2021 19:00,25.1,ug m-3,R
TH2,NO2,04/01/2021 20:00,21.4,ug m-3,R
TH2,NO2,04/01/2021 21:00,17.9,ug m-3,R
TH2,NO2,04/01/2021 22:00,14.6,ug m-3,R
TH2,NO2,04/01/2021 23:00,13.9,ug m-3,R
TH2,NO2,05/01/2021 00:00,12.7,ug m-3,R
TH2,NO2,05/01/2021 01:00,10.2,ug m-3,R
TH2,NO2,05/01/2021 02:00,10.9,ug m-3,R
TH2,NO2,05/01/2021 03:00,10.3,ug m-3,R
TH2,NO2,05/01/2021 04:00,11.1,ug m-3,R
TH2,NO2,05/01/2021 05:00,13.1,ug m-3,R
TH2,NO2,05/01/2021 06:00,16.6,ug m-3,R
TH2,NO2,05/01/2021 07:00,20.8,ug m-3,R
TH2,NO2,05/01/2021 08:00,23.3,ug m-3,R
TH2,NO2,05/01/2021 09:00,22.3,ug m-3,R
TH2,NO2,05/01/2021 10:00,22.1,ug m-3,R
TH2,NO2,05/01/2021 11:00,25.7,ug m-3,R
TH2,NO2,05/01/2021 12:00,23.2,ug m-3,R
TH2,NO2,05/01/2021 13:00,26.1,ug m-3,R
TH2,NO2,05/01/2021 14:00,34,ug m-3,R
TH2,NO2,05/01/2021 15:00,41.9,ug m-3,R
TH2,NO2,05/01/2021 16:00,42.3,ug m-3,R
TH2,NO2,05/01/2021 17:00,39.1,ug m-3,R
TH2,NO2,05/01/2021 18:00,37.6,ug m-3,R
TH2,NO2,05/01/2021 19:00,35.4,ug m-3,R
